,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,remote_ratio,company_size,company_location_iso_a3,employee_residence_iso_a3,gdp_company_location,gdp_employee_residence,same_country,ai_or_ml_job
293,2021,2,FT,Cyber Threat Intelligence Analyst,110000,USD,110000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
294,2021,0,FT,Cyber Security Engineer,88500,USD,88500,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
295,2021,2,FT,Security Engineer,172000,USD,172000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
296,2021,1,FT,Penetration Tester,110000,USD,110000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
297,2021,1,FT,Product Security Engineer,140400,USD,140400,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
298,2021,1,FT,Security Engineering Manager,140000,USD,140000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
299,2021,0,FT,Security Analyst,48000,USD,48000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
300,2021,2,FT,Penetration Tester,190000,USD,190000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
301,2021,2,FT,Penetration Tester,143000,USD,143000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
302,2021,2,FT,Information Security Analyst,115000,USD,115000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
303,2021,2,FT,Security Engineer,106000,USD,106000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
304,2021,2,FT,Cloud Security Engineer,82000,USD,82000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
305,2021,0,FT,Cyber Security Analyst,80100,USD,80100,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
306,2021,2,FT,Cyber Security Architect,140000,USD,140000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
307,2021,2,FT,Cyber Security Analyst,140000,USD,140000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
308,2021,2,FT,Cyber Threat Intelligence Analyst,200000,USD,200000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
309,2021,1,FT,Cyber Security Engineer,140000,USD,140000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
310,2021,0,FT,Cyber Security Analyst,80000,USD,80000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
311,2021,1,FT,Cyber Security Analyst,110000,USD,110000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
312,2021,2,FT,Cyber Security Engineer,132000,USD,132000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
313,2021,0,FT,Cybersecurity Analyst,63000,USD,63000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
314,2021,0,FT,Incident Response Analyst,77600,USD,77600,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
315,2021,2,FT,Cyber Security Architect,200000,USD,200000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
316,2021,1,FT,Cyber Security Analyst,106000,USD,106000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
317,2021,1,FT,Information Security Analyst,82700,USD,82700,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
318,2021,2,FT,Ethical Hacker,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
319,2021,2,FT,Digital Forensics Analyst,140000,USD,140000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
320,2021,2,FT,Cyber Security Architect,127000,USD,127000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
321,2021,2,CT,Cyber Security Architect,72000,USD,72000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
322,2021,1,FT,Penetration Testing Engineer,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
323,2021,1,FT,Cyber Security Analyst,90000,USD,90000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
324,2021,2,FT,Cyber Threat Intelligence Analyst,134000,USD,134000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
325,2021,2,FT,Security Engineering Manager,174000,USD,174000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
326,2021,0,FT,Cybersecurity Analyst,77000,USD,77000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
327,2021,1,FT,Cyber Threat Analyst,79509,USD,79509,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
328,2021,3,FT,Security Officer 3,148000,USD,148000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
329,2021,0,FT,Cyber Security Analyst,81000,USD,81000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
330,2021,1,FT,Information Security Manager,114000,USD,114000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
331,2021,0,FT,Incident Response Analyst,66000,USD,66000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
332,2021,1,FT,Cyber Security Engineer,210000,USD,210000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
333,2021,0,FT,Cybersecurity Analyst,80000,USD,80000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
334,2021,1,FT,Incident Response Analyst,100000,USD,100000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
335,2021,1,FT,IAM Engineer,115000,USD,115000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
336,2021,0,FT,Security Engineer,50000,USD,50000,50,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
337,2021,2,FT,Information Security Manager,126000,USD,126000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
338,2021,1,FT,Cyber Security Analyst,79000,USD,79000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
339,2021,1,FT,Cyber Security Analyst,80000,USD,80000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
340,2021,1,FT,Cybersecurity Engineer,65000,USD,65000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
341,2021,1,PT,Cyber Security Researcher,100000,USD,100000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
342,2021,2,FT,Security Analyst,105000,USD,105000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
343,2021,0,FT,Cyber Security Engineer,101350,USD,101350,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
344,2021,2,FT,Information Security Manager,120000,USD,120000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
345,2021,2,FT,Penetration Tester,195000,USD,195000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
346,2021,0,FT,IT Security Analyst,62000,USD,62000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
347,2021,3,FT,Information Security Manager,172500,USD,172500,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
348,2021,2,FT,Product Security Engineer,120000,USD,120000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
349,2021,2,FT,Cybersecurity Engineer,125000,USD,125000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
350,2021,0,FT,Penetration Tester,78000,USD,78000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
351,2021,1,FT,Incident Response Analyst,145000,USD,145000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
352,2021,1,FT,Information Security Analyst,120000,USD,120000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
353,2021,1,FT,Information Security Engineer,120000,USD,120000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
354,2021,3,FT,Chief Information Security Officer,104000,USD,104000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
355,2021,3,FT,Head of Security,187000,USD,187000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
356,2021,2,FT,Information Security Manager,150000,USD,150000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
357,2021,3,FT,Information Security Officer,142000,USD,142000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
358,2021,3,FT,Head of Security,200000,USD,200000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
359,2021,1,FT,Cybersecurity Engineer,76500,USD,76500,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
360,2021,1,FT,SOC Analyst,120000,USD,120000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
361,2021,0,FT,Cybersecurity Engineer,75000,USD,75000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
362,2021,1,FT,Information Security Engineer,80000,USD,80000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
363,2021,2,FT,Information Security Manager,100000,USD,100000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
364,2021,1,FT,Cyber Security Engineer,98000,USD,98000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
365,2021,2,FT,Chief Information Security Officer,240000,USD,240000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
366,2021,1,FT,Information Security Engineer,119000,USD,119000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
367,2021,2,FT,Product Security Engineer,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
368,2021,0,FT,Security Analyst,100300,USD,100300,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
369,2021,0,FT,Security Analyst,60008,USD,60008,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
370,2021,2,FT,Cyber Security Architect,141000,USD,141000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
371,2021,1,FT,Penetration Tester,120000,USD,120000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
372,2021,1,FT,Cyber Security Analyst,85000,USD,85000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
373,2021,3,FT,Chief Information Security Officer,130000,USD,130000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
374,2021,1,FT,Cyber Security Analyst,145000,USD,145000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
375,2021,1,FT,Cybersecurity Analyst,92000,USD,92000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
376,2021,2,FT,Principal Cloud Security Engineer,130000,USD,130000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
377,2021,0,FT,Cybersecurity Analyst,70000,USD,70000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
378,2021,1,FT,Information Security Manager,100000,USD,100000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
379,2021,1,FT,Cyber Security Engineer,130000,USD,130000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
380,2021,1,FT,Cyber Security Analyst,150000,USD,150000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
381,2021,1,FT,Infrastructure Security Engineer,120000,USD,120000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
382,2021,2,FT,Information Security Manager,123000,USD,123000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
383,2021,2,FT,Information Security Manager,180000,USD,180000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
384,2021,0,FT,Ethical Hacker,119000,USD,119000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
385,2021,0,FT,Penetration Tester,98000,USD,98000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
386,2021,3,FT,IAM Engineer,240000,USD,240000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
387,2021,2,FT,Information Security Officer,124000,USD,124000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
388,2021,0,FT,Cyber Security Specialist,45100,USD,45100,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
389,2021,1,FT,Penetration Testing Engineer,127000,USD,127000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
390,2021,1,FT,SOC Analyst,75000,USD,75000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
391,2021,2,FT,Cyber Security Analyst,85000,USD,85000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
392,2021,0,FT,Cyber Security Analyst,63700,USD,63700,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
393,2021,1,FT,Cyber Security Analyst,90000,USD,90000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
394,2021,0,FT,Cyber Threat Intelligence Analyst,77000,USD,77000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
395,2021,2,FT,Cloud Security Engineer,170000,USD,170000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
396,2021,0,FT,Information Security Engineer,85000,USD,85000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
397,2021,1,FT,IT Security Engineer,90000,USD,90000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
398,2021,1,FT,Security Analyst,97000,USD,97000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
399,2021,1,FT,Penetration Tester,100000,USD,100000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
400,2021,1,FT,IT Security Engineer,169000,USD,169000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
401,2021,1,FT,Cyber Security Engineer,72000,USD,72000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
402,2021,0,FT,Information Security Analyst,65000,USD,65000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
403,2021,0,FT,Information Security Analyst,75000,USD,75000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
404,2021,1,FT,Cyber Security Analyst,96000,USD,96000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
405,2021,0,FT,Cybersecurity Analyst,75000,USD,75000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
406,2021,2,FT,Incident Response Analyst,120000,USD,120000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
407,2021,1,FT,Cyber Security Engineer,220000,USD,220000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
408,2021,2,FT,Cybersecurity Engineer,175000,USD,175000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
409,2021,2,FT,Security Engineer,130000,USD,130000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
410,2021,2,FT,Lead Security Engineer,150000,USD,150000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
411,2021,0,FT,Penetration Tester,70000,USD,70000,50,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
412,2021,2,FT,Cyber Security Engineer,216000,USD,216000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
413,2021,0,FT,Cyber Security Analyst,65000,USD,65000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
414,2021,2,FT,Information Security Specialist,92000,USD,92000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
415,2021,1,FT,Cybersecurity Analyst,85000,USD,85000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
416,2021,2,FT,Information Security Architect,140000,USD,140000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
417,2021,0,FT,Cybersecurity Analyst,50000,USD,50000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
418,2021,0,FT,SOC Analyst,72000,USD,72000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
419,2021,2,FT,Cyber Security Architect,205000,USD,205000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
420,2021,1,FT,Information Security Analyst,93600,USD,93600,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
421,2021,1,FT,Cyber Threat Intelligence Analyst,75000,USD,75000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
422,2021,2,FT,Threat Intelligence Analyst,155000,USD,155000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
423,2021,0,FT,Cyber Security Analyst,75000,USD,75000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
424,2021,2,FT,Cybersecurity Training Specialist,130000,USD,130000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
425,2021,0,FT,Cyber Security Analyst,79000,USD,79000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
426,2021,2,FT,Information Security Analyst,130000,USD,130000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
427,2021,0,FT,Cyber Security Engineer,93000,USD,93000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
428,2021,1,FT,Cyber Security Engineer,97350,USD,97350,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
429,2021,1,FT,Penetration Tester,115000,USD,115000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
430,2021,0,FT,SOC Analyst,68500,USD,68500,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
431,2021,3,FT,Head of Security,220000,USD,220000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
432,2021,2,FT,Information Security Manager,185000,USD,185000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
433,2021,1,FT,Cyber Security Analyst,135000,USD,135000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
434,2021,2,FT,IT Security Manager,146000,USD,146000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
435,2021,2,FT,Privacy Manager,120000,USD,120000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
436,2022,1,FT,Information Security Officer,100000,USD,100000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
437,2022,0,FT,Cybersecurity Analyst,52000,USD,52000,50,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
438,2022,1,FT,Security Engineer,110000,USD,110000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
439,2022,1,FT,Information Security Manager,160000,USD,160000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
440,2022,1,FT,Cyber Threat Analyst,88000,USD,88000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
441,2022,3,FT,Head of Security,200000,USD,200000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
442,2022,2,FT,IT Security Engineer,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
443,2022,2,FT,Security Engineer,170000,USD,170000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
444,2022,2,FT,Security Engineer,255000,USD,255000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
445,2022,2,FT,Lead Security Engineer,112000,USD,112000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
446,2022,1,FT,Privacy Manager,150000,USD,150000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
447,2022,1,FT,Information Security Engineer,130000,USD,130000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
448,2021,1,FT,Principal Data Scientist,151000,USD,151000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
449,2021,2,FT,Data Specialist,165000,USD,165000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
450,2021,2,FT,Principal Data Scientist,235000,USD,235000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
451,2021,1,FT,Data Scientist,115000,USD,115000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
452,2021,1,FT,Data Scientist,130000,USD,130000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
453,2021,2,FT,Data Analytics Manager,140000,USD,140000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
454,2021,2,FT,Principal Data Engineer,185000,USD,185000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
455,2021,1,FT,Data Scientist,160000,USD,160000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
456,2021,2,FT,Machine Learning Engineer,200000,USD,200000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
457,2021,2,FT,Machine Learning Infrastructure Engineer,195000,USD,195000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
458,2021,0,FT,Data Science Consultant,90000,USD,90000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
459,2021,0,FT,Machine Learning Engineer,81000,USD,81000,50,0,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
460,2021,2,FT,Data Science Manager,174000,USD,174000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
461,2021,1,FT,Data Scientist,147000,USD,147000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
462,2021,2,CT,Staff Data Scientist,105000,USD,105000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
463,2021,0,FT,Data Scientist,100000,USD,100000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
464,2021,0,FT,Data Scientist,58000,USD,58000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
465,2021,1,FT,Data Engineer,112000,USD,112000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
466,2021,2,FT,Machine Learning Engineer,185000,USD,185000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
467,2021,0,FT,Data Engineer,72500,USD,72500,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
468,2021,1,FT,Data Engineer,110000,USD,110000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
469,2021,2,FT,ML Engineer,256000,USD,256000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
470,2021,2,FT,Director of Data Engineering,200000,USD,200000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
471,2021,2,FT,Data Analyst,200000,USD,200000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
