,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1390,2021,EN,FT,Data Engineer,1600000,INR,21637,IN,50,IN,M
1391,2021,SE,FT,Data Scientist,130000,CAD,103691,CA,100,CA,L
1392,2021,MI,FT,Data Analyst,80000,USD,80000,US,100,US,L
1393,2021,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
1394,2021,SE,FT,Big Data Architect,125000,CAD,99703,CA,50,CA,M
1395,2020,EN,FT,Data Analyst,91000,USD,91000,US,100,US,L
1396,2021,MI,FT,Data Engineer,52500,GBP,72212,GB,50,GB,L
1397,2021,EN,FT,Data Scientist,31000,EUR,36643,FR,50,FR,L
1398,2021,SE,FT,Data Engineer,70000,GBP,96282,GB,50,GB,L
1399,2021,SE,FT,Principal Data Analyst,170000,USD,170000,US,100,US,M
1400,2020,MI,FT,Data Engineer,61500,EUR,70139,FR,50,FR,L
1401,2021,EN,FT,Data Scientist,90000,USD,90000,US,100,US,S
1402,2021,SE,FT,Research Scientist,51400,EUR,60757,PT,50,PT,L
1403,2021,EN,FT,Data Scientist,2100000,INR,28399,IN,100,IN,M
1404,2021,MI,FT,Data Analyst,93000,USD,93000,US,100,US,L
1405,2021,SE,FT,Data Engineering Manager,174000,USD,174000,US,100,US,L
1406,2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L
1407,2020,MI,FT,Data Scientist,105000,USD,105000,US,100,US,L
1408,2021,SE,FT,Cloud Data Engineer,160000,USD,160000,BR,100,US,S
1409,2020,SE,FT,Data Engineer,188000,USD,188000,US,100,US,L
1410,2020,MI,FT,Cloud DevOps Engineer,150000,USD,150000,US,50,US,L
1411,2021,SE,FT,Staff Site Reliability Engineer,180000,CAD,143572,CA,100,GB,M
1412,2021,SE,FT,Lead DevOps Engineer,160000,AUD,120080,AU,100,AU,L
1413,2021,SE,FT,Cloud Operations Engineer,67000,GBP,92156,GB,50,GB,L
1414,2021,SE,FT,Site Reliability Engineer,125000,CAD,99703,CA,100,CA,M
1415,2020,EX,PT,Director of Infrastructure,86000,EUR,98080,NL,50,NL,M
1416,2020,MI,FT,DevOps Engineer,110729,USD,110729,US,100,US,M
1417,2021,SE,FT,Lead DevOps Engineer,125000,USD,125000,US,100,US,M
1418,2021,MI,FT,Cloud Engineer,32600,USD,32600,UY,100,US,S
1419,2020,EN,FT,Cloud Operations Engineer,87000,USD,87000,US,100,US,L
1420,2020,SE,FT,Site Reliability Engineer,78000,CAD,58179,CA,100,CA,L
1421,2021,MI,FT,DevOps Automation Engineer,120000,USD,120000,US,100,US,L
1422,2021,SE,FT,Azure Cloud Engineer,100000,CAD,79762,CA,100,US,L
1423,2020,MI,FT,DevOps Engineer,160000,USD,160000,US,100,US,M
1424,2020,MI,FT,DevOps Engineer,92000,USD,92000,US,50,US,M
1425,2021,MI,FT,Site Reliability Engineer,100000,CAD,79762,CA,100,CA,L
1426,2020,MI,FT,Client Platform Engineer,2400000,INR,32385,IN,100,US,S
1427,2021,SE,FT,DevOps Engineer,58000,EUR,68559,BE,100,BE,M
1428,2020,MI,FT,DevOps Engineer,110000,USD,110000,US,100,US,L
1429,2021,MI,FT,Platform Engineer,100000,USD,100000,US,100,US,L
1430,2021,MI,FT,Site Reliability Engineer,141800,USD,141800,US,50,US,L
1431,2021,EN,FT,Platform Engineer,135000,USD,135000,US,100,US,L
1432,2020,MI,FT,DevOps Engineer,135000,USD,135000,US,100,US,M
1433,2021,EN,FT,DevOps Engineer,65000,CAD,51845,CA,100,CA,M
1434,2021,SE,FT,Principal DevOps Engineer,200000,USD,200000,US,100,DE,L
1435,2021,SE,FT,Principal DevOps Engineer,83000,GBP,114164,GB,50,GB,M
1436,2021,EN,FT,IT Infrastructure Engineer,44000,EUR,52010,DE,50,DE,S
1437,2021,MI,FT,DevOps Engineer,71500,SGD,53204,SG,50,SG,M
1438,2021,MI,FT,Cloud Architect,50000,EUR,59102,FR,50,FR,M
1439,2021,SE,FT,Cloud Engineer,110000,USD,110000,US,50,US,M
1440,2020,MI,FT,Cloud Engineer,680000,NOK,72308,NO,100,NO,L
1441,2020,MI,FT,Infrastructure Engineer,82000,GBP,105176,GB,100,GB,M
1442,2021,EN,FT,DevOps Engineer,55000,GBP,75650,GB,100,GB,S
1443,2021,EN,FT,DevOps Engineer,70000,CAD,55833,CA,100,CA,L
1444,2020,SE,FT,Platform Engineer,135000,USD,135000,US,100,US,L
1445,2021,SE,FT,DevOps Architect,150000,USD,150000,US,50,US,L
1446,2021,MI,FT,DevOps Engineer,65000,GBP,89405,GB,50,GB,L
1447,2020,MI,FT,Cloud DevOps Engineer,85000,GBP,109024,MX,100,GB,S
1448,2020,EN,FT,DevOps Engineer,55000,EUR,62726,DE,50,DE,S
1449,2021,EN,FT,DevOps Engineer,40000,EUR,47282,NL,100,NL,L
1450,2021,MI,FT,Cloud DevOps Engineer,135000,USD,135000,US,50,US,S
1451,2021,EN,FT,Cloud DevOps Engineer,78000,USD,78000,US,100,US,M
1452,2021,SE,FT,Cloud Architect,73000,EUR,86290,AT,50,AT,L
1453,2021,EX,FT,Manager of DevOps & Engineering Infrastructure,308781,USD,308781,US,100,US,L
1454,2021,MI,FT,Site Reliability Engineer,126500,USD,126500,US,100,US,L
1455,2021,EX,FT,Director of Infrastructure,300000,USD,300000,US,50,US,L
1456,2021,MI,FT,DevOps Engineer,165000,USD,165000,US,100,US,S
1457,2020,SE,FT,Cyber Security Analyst,98000,USD,98000,US,100,US,L
1458,2021,EN,PT,Penetration Testing Engineer,330000,TWD,11812,TW,50,TW,S
1459,2021,MI,FT,SOC Analyst,12800,USD,12800,EG,100,EG,M
1460,2021,MI,FT,Penetration Tester,95000,CAD,75774,CA,100,CA,L
1461,2020,EN,FT,Research Scientist,42000,USD,42000,NL,50,NL,L
1462,2021,MI,FT,Software Engineer,62000,EUR,73287,DE,100,US,S
1463,2020,SE,FT,DevSecOps Engineer,140000,USD,140000,US,100,US,L
1464,2021,SE,FT,DevOps Infrastructure Engineer,48500,EUR,57329,ES,100,ES,L
1465,2021,SE,FT,Cloud DevOps Engineer,150000,USD,150000,US,100,US,L
1466,2020,EX,FT,Site Reliability Engineering Manager,130000,USD,130000,US,100,US,S
1467,2021,MI,FT,Cloud Engineer,37000,EUR,43736,NL,50,NL,L
1468,2021,SE,FT,Cloud Infrastructure Architect,3100000,INR,41923,IN,50,US,M
1469,2021,SE,FT,Azure DevOps Engineer,120000,ZAR,8115,ZA,100,GB,M
1470,2021,SE,FT,DevOps Manager,95000,CAD,75774,CA,100,CA,M
1471,2021,MI,FT,Platform Engineer,167000,USD,167000,US,50,US,L
1472,2020,SE,FT,Automation Engineer,127000,USD,127000,US,100,US,L
1473,2021,SE,FT,Principal Cloud Architect,110000,EUR,130026,DE,50,DE,M
1474,2021,MI,FT,DevOps Manager,100000,USD,100000,US,100,US,L
1475,2021,SE,FT,Director of Infrastructure,250000,CAD,199406,CA,100,CA,M
1476,2021,SE,FT,Site Reliability Engineer,1400000,INR,18933,IN,100,IN,L
1477,2020,SE,FT,Site Reliability Engineering Manager,143000,USD,143000,US,100,US,M
1478,2020,MI,FT,DevOps Engineer,105000,CHF,111892,CH,50,CH,L
1479,2021,MI,FT,Staff Platform Engineer,54000,USD,54000,MX,100,US,L
1480,2020,SE,FT,Platform Engineering Manager,189750,USD,189750,US,100,US,M
1481,2021,EX,FT,Platform Engineering Manager,130000,GBP,178811,GB,50,GB,M
1482,2021,SE,FT,Infrastructure Engineer,130000,USD,130000,US,100,US,L
1483,2021,MI,FT,DevSecOps Engineer,75000,CAD,59821,CA,50,CA,S
1484,2021,MI,FT,Cloud Engineer,60000,EUR,70923,DE,100,DE,L
1485,2021,SE,CT,Cloud Architect,195000,USD,195000,US,100,US,M
1486,2020,SE,FT,Cloud Infrastructure Engineer,165000,USD,165000,US,100,US,L
1487,2020,MI,FT,DevOps Engineer,43600,GBP,55923,GB,100,GB,L
1488,2021,SE,FT,Site Reliability Engineer,156000,USD,156000,US,100,US,L
1489,2021,SE,FT,DevOps Manager,167000,USD,167000,US,100,US,L
1490,2020,MI,FT,DevOps Engineer,33000,EUR,37635,ES,100,NL,L
1491,2021,SE,FT,DevOps Engineer,600000,DKK,95365,DK,50,DK,M
1492,2021,SE,FT,Cloud Operations Engineer,180000,CAD,143572,CA,100,US,L
1493,2021,MI,FT,DevOps Engineer,13000,EUR,15366,BA,50,BA,L
1494,2021,SE,FT,Lead Platform Engineer,75000,GBP,103160,GB,100,GB,L
1495,2021,SE,FT,Cloud DevOps Systems Engineer,93000,EUR,109931,DE,100,DE,L
1496,2021,SE,FT,Cloud DevOps Engineer,1200000,MXN,59153,MX,100,US,M
1497,2021,EN,FT,DevOps Engineer,480000,SEK,55916,SE,100,SE,L
1498,2021,MI,FT,DevOps Team Lead,150000,USD,150000,US,100,US,M
1499,2021,SE,FT,Cloud Infrastructure Architect,202000,USD,202000,US,50,US,M
1500,2021,MI,FT,Azure Cloud Engineer,100000,USD,100000,US,100,US,L
1501,2021,SE,FT,DevOps Engineer,54000,EUR,63831,EE,100,EE,M
1502,2021,MI,FT,Site Reliability Engineer,138000,CAD,110072,CA,100,CA,L
1503,2020,SE,FT,DevOps Engineer,65000,EUR,74130,DE,100,DE,L
1504,2021,SE,FT,DevOps Engineer,205000,USD,205000,US,100,US,L
1505,2020,MI,FT,Cloud DevOps Engineer,225000,CAD,167825,CA,100,CA,M
1506,2021,SE,FT,DevSecOps Engineer,582000,SEK,67798,SE,100,SE,L
1507,2020,MI,FT,DevOps Engineer,125000,USD,125000,US,50,US,S
1508,2021,MI,FT,Cloud Engineer,53000,EUR,62649,PT,100,PT,L
1509,2021,MI,FT,DevOps Engineer,130000,USD,130000,US,100,US,M
1510,2021,MI,FT,DevOps Consultant,2320,EUR,2742,AL,50,DE,L
1511,2021,SE,FT,DevOps Team Lead,170000,USD,170000,US,100,US,L
1512,2021,SE,FT,Platform Engineer,190000,USD,190000,US,100,US,L
1513,2021,MI,FT,Cloud Infrastructure Engineer,145000,CAD,115655,CA,100,US,L
1514,2021,SE,FT,DevOps Engineer,80000,EUR,94564,DE,50,DE,L
1515,2021,SE,FT,DevOps Architect,69000,EUR,81562,SE,100,DE,L
1516,2021,SE,FT,Manager of DevOps & Engineering Infrastructure,50500,GBP,69461,GB,100,GB,L
1517,2021,SE,FT,Cloud DevOps Engineer,160000,USD,160000,US,100,US,L
1518,2021,MI,FT,Cloud DevOps Engineer,138000,USD,138000,US,100,US,L
1519,2021,MI,FT,Site Reliability Engineer,45000,GBP,61896,GB,100,GB,L
1520,2021,SE,FT,Software QA Automation Engineer,108000,CAD,86143,CA,100,CA,L
1521,2020,SE,FT,DevOps Engineer,115000,USD,115000,US,100,US,M
1522,2021,MI,FT,DevOps Engineer,120000,AUD,90060,AU,100,AU,M
1523,2020,MI,FT,DevOps Engineer,42000,EUR,47899,NL,50,NL,L
1524,2021,EX,FT,Director of Infrastructure,225000,USD,225000,US,100,US,L
1525,2020,EN,FT,Cloud DevOps Engineer,60000,EUR,68428,IE,100,IE,M
1526,2021,MI,FT,DevOps Engineer,121000,USD,121000,US,100,US,L
1527,2021,SE,FT,DevOps Engineer,80000,GBP,110037,GB,100,GB,L
1528,2020,SE,FT,Lead DevOps Engineer,135000,AUD,92979,AU,100,AU,L
1529,2020,MI,FT,DevOps Developer,71500,USD,71500,US,50,US,L
1530,2021,SE,FT,Manager of DevOps & Engineering Infrastructure,60000,EUR,70923,ES,100,ES,M
1531,2021,SE,FT,Cloud Engineer,140000,USD,140000,US,100,US,L
1532,2021,SE,FT,Azure DevOps Engineer,70000,EUR,82744,DE,100,DE,L
1533,2021,MI,FT,DevOps Engineer,107000,CAD,85346,CA,100,CA,L
1534,2021,SE,FT,DevOps Engineer,70000,EUR,82744,LT,50,DE,M
1535,2021,SE,FT,Site Reliability Engineer,160000,CAD,127620,CA,100,US,L
1536,2021,SE,FT,DevOps Engineer,115000,AUD,86307,AU,50,AU,M
1537,2021,SE,FT,DevOps Engineer,36000,USD,36000,TR,50,TR,M
1538,2021,SE,FT,DevOps Engineer,80000,EUR,94564,PT,100,NL,L
1539,2021,MI,FT,DevOps Team Lead,87500,USD,87500,US,100,US,L
1540,2021,EN,FT,Cloud DevOps Engineer,28500,GBP,39200,GB,100,GB,S
1541,2021,MI,FT,Cloud Infrastructure Engineer,68208,EUR,80625,BE,100,BE,M
1542,2020,SE,FT,Staff DevOps Engineer,168000,USD,168000,US,50,US,L
1543,2021,EN,FT,Cloud DevOps Engineer,95000,AUD,71297,AU,100,AU,L
1544,2021,MI,FT,Cloud Engineer,100000,USD,100000,US,50,US,L
1545,2020,EN,FT,DevOps Engineer,85000,AUD,58542,AU,100,AU,L
1546,2021,SE,FT,DevOps Engineer,200000,USD,200000,US,100,US,L
1547,2021,MI,FT,Cloud Engineer,65000,GBP,89405,GB,100,GB,M
1548,2020,MI,FT,Cloud DevOps Systems Engineer,60000,USD,60000,BR,100,US,S
1549,2021,SE,FT,DevOps Engineer,56500,GBP,77714,GB,100,GB,L
1550,2020,SE,FT,QA Automation Engineer,148000,USD,148000,US,50,US,M
1551,2020,SE,FT,Site Reliability Engineer,100000,USD,100000,US,100,US,L
1552,2020,MI,FT,Azure DevOps Engineer,80000,NZD,51945,NZ,50,NZ,L
1553,2021,MI,FT,DevOps Engineer,55000,GBP,75650,GB,100,GB,L
1554,2020,SE,FT,IT DevOps Engineer,140000,USD,140000,US,100,US,L
1555,2021,SE,FT,DevOps Engineer,105000,USD,105000,US,50,US,S
1556,2021,EN,FT,Infrastructure Python Developer,74000,USD,74000,US,100,US,L
1557,2020,SE,FT,Infrastructure Engineer,90000,USD,90000,CA,100,US,S
1558,2021,MI,FT,Site Reliability Engineer,135000,USD,135000,US,100,US,L
1559,2021,SE,FT,Principal Site Reliability Engineer,175000,GBP,240707,GB,100,US,L
1560,2021,MI,FT,DevOps Engineer,120000,USD,120000,US,100,US,M
1561,2021,EN,FT,Platform Engineer,126000,USD,126000,US,100,US,L
1562,2020,SE,FT,Principal Cloud Architect,153000,USD,153000,US,100,US,L
1563,2021,MI,FT,Site Reliability Engineer,96000,USD,96000,CR,100,US,M
1564,2021,MI,FT,DevOps Engineer,37000,EUR,43736,PT,50,PT,L
1565,2021,EN,FT,DevOps Engineer,78000,USD,78000,US,100,US,L
1566,2020,SE,FT,DevOps Engineer,175000,USD,175000,US,100,US,S
1567,2021,EX,FT,DevOps Consultant,181000,USD,181000,US,50,US,L
1568,2021,EN,FT,DevOps Engineer,70000,USD,70000,US,100,US,L
1569,2020,SE,FT,Cloud Infrastructure Engineer,170000,USD,170000,US,100,US,S
1570,2021,MI,FT,Data Platform Engineer,120000,NZD,84832,NZ,100,NZ,L
1571,2021,SE,FT,Lead Platform Engineer,162000,USD,162000,US,100,US,L
1572,2021,SE,FT,Product Designer,168000,BRL,31141,BR,100,BR,M
1573,2020,MI,FT,DevOps Engineer,60000,GBP,76958,GB,50,GB,M
1574,2021,MI,CT,DevOps Engineer,140000,EUR,165488,ES,100,US,M
1575,2021,EN,FT,DevOps Engineer,54000,EUR,63831,DE,100,DE,L
1576,2020,EN,FT,IT Infrastructure Engineer,32000,EUR,36495,FR,100,FR,S
1577,2021,EN,FT,DevOps Engineer,52000,EUR,61467,DE,50,DE,S
1578,2020,SE,FT,Cloud Engineer,700000,NOK,74435,NO,100,NO,S
1579,2021,SE,CT,DevOps Engineer,250000,PLN,64718,PL,100,PL,L
1580,2021,MI,FT,Lead Platform Engineer,80000,NZD,56554,NZ,50,NZ,L
1581,2021,SE,FT,Site Reliability Engineer,115000,GBP,158179,GB,50,GB,L
1582,2021,EX,FT,Manager of DevOps & Engineering Infrastructure,157000,AUD,117828,AU,50,AU,M
1583,2020,EX,FT,Manager of DevOps & Engineering Infrastructure,225000,AUD,154965,AU,50,AU,L
1584,2020,SE,FT,Site Reliability Engineer,58000,GBP,74393,GB,100,GB,L
1585,2020,EN,FT,Network Deployment Engineer,44000,EUR,50180,DE,100,DE,M
1586,2021,MI,FT,DevOps Engineer,42000,GBP,57769,GB,100,GB,M
1587,2021,MI,FT,Infrastructure Engineer,38016,GBP,52289,GB,100,GB,L
1588,2020,MI,FT,DevOps Engineer,54000,EUR,61585,FR,50,FR,L
1589,2021,MI,FT,Lead DevOps Engineer,42600,EUR,50355,NL,50,NL,M
1590,2021,SE,FT,DevOps Engineer,125000,EUR,147757,IE,100,IE,L
1591,2021,EN,FT,DevOps Engineer,22800,EUR,26950,RO,100,RO,L
1592,2020,MI,FT,DevOps Engineer,55000,EUR,62726,FR,100,FR,M
1593,2021,SE,FT,Cloud Architect,140000,USD,140000,US,100,US,L
1594,2020,SE,FT,DevSecOps Engineer,175000,AUD,120528,AU,100,AU,L
1595,2020,SE,FT,DevOps Engineer,120000,CHF,127876,CH,50,CH,S
1596,2021,EX,FT,DevOps Manager,82000,GBP,112788,GB,50,GB,L
1597,2021,SE,FT,Site Reliability Engineer,51000,USD,51000,PL,100,PL,S
1598,2021,MI,FT,DevOps Engineer,1300000,INR,17580,IN,100,IN,L
1599,2021,SE,FT,Cloud DevOps Systems Engineer,70000,EUR,82744,DE,50,DE,L
1600,2021,SE,CT,DevOps Consultant,260000,PLN,67307,PL,50,PL,L
1601,2021,MI,FT,DevOps Engineer,55680,EUR,65817,BE,50,BE,L
1602,2021,SE,FT,DevOps Engineer,150000,USD,150000,US,100,US,L
1603,2021,SE,FT,Cloud DevOps Engineer,40000,USD,40000,SK,100,SK,L
1604,2021,SE,FT,DevOps Engineer,189750,USD,189750,US,100,US,L
1605,2021,MI,FT,DevOps Engineer,49896,EUR,58979,NL,100,NL,S
1606,2021,MI,FT,Cloud DevOps Engineer,17501,EUR,20687,BA,50,BA,M
1607,2021,MI,FT,DevOps Engineer,135000,USD,135000,US,100,US,L
1608,2020,MI,FT,Site Reliability Engineer,52000,EUR,59304,ES,100,ES,L
1609,2021,MI,FT,Cloud Operations Engineer,66000,EUR,78015,NL,100,NL,L
1610,2020,SE,FT,Lead DevOps Engineer,124000,AUD,85402,AU,100,AU,M
1611,2020,SE,FT,Cloud Architect,84000,EUR,95799,NL,50,NL,S
1612,2020,SE,FT,DevOps Engineer,1356000,PHP,27334,PH,100,AU,L
1613,2021,SE,FT,Automation Engineer,750000,NOK,87241,NO,50,NO,L
1614,2021,SE,FT,DevSecOps Engineer,14400000,HUF,47467,HU,100,HU,L
1615,2021,MI,FT,Infrastructure Engineer,55000,GBP,75650,GB,50,GB,S
1616,2020,EN,PT,DevOps Engineer,240000,INR,3238,IN,100,IN,S
1617,2021,MI,FT,Infrastructure Engineer,72000,USD,72000,US,100,US,L
1618,2021,EN,FT,DevOps Engineer,500000,INR,6761,IN,100,SG,L
1619,2021,MI,CT,Data Infrastructure Engineer,214000,USD,214000,US,100,US,L
1620,2021,SE,FT,Cloud Platform Engineer,135000,USD,135000,US,100,US,L
1621,2021,EN,FT,Site Reliability Engineer,115000,USD,115000,US,100,US,M
1622,2020,MI,FT,DevOps Engineer,50000,EUR,57023,ES,100,ES,M
1623,2021,SE,FT,Azure Cloud Engineer,152500,USD,152500,US,50,US,L
1624,2020,EN,FT,DevOps Engineer,58000,EUR,66147,DE,50,DE,L
1625,2021,MI,FT,Cloud Operations Engineer,43200,EUR,51064,RO,100,FR,L
1626,2021,MI,FT,DevOps Engineer,80000,USD,80000,US,50,US,L
1627,2021,SE,FT,Lead DevOps Engineer,134000,USD,134000,US,100,US,L
1628,2021,MI,FT,Azure Cloud Engineer,130000,CAD,103691,CA,100,CA,L
1629,2021,EN,FT,Platform Engineer,58750,GBP,80808,GB,100,GB,L
1630,2021,SE,FT,DevOps Engineer,55000,EUR,65013,NL,100,NL,L
1631,2020,MI,FT,Database Reliability Engineer,85500,CAD,63773,CA,50,CA,L
1632,2021,EX,FT,Cloud Architect,260000,USD,260000,US,100,US,L
1633,2020,SE,FT,Manager of DevOps & Engineering Infrastructure,110000,USD,110000,US,50,US,L
1634,2021,SE,FT,DevOps Engineer,133000,AUD,99816,AU,50,AU,M
1635,2021,SE,FT,Cloud Security Engineer,150000,USD,150000,US,100,US,L
1636,2021,SE,FT,Site Reliability Engineer,123000,USD,123000,US,100,US,L
1637,2021,MI,FT,DevOps Engineer,2100,EUR,2482,RO,100,RO,L
1638,2020,SE,FT,Infrastructure Architect,110000,EUR,125452,FR,50,FR,L
1639,2021,SE,FT,Lead DevOps Engineer,74400,EUR,87945,FI,100,FI,L
1640,2021,SE,FT,Principal DevOps Engineer,195000,USD,195000,US,100,US,M
1641,2020,EN,FT,Linux Infrastructure Developer,710000,CAD,529582,CA,50,CA,L
1642,2020,MI,FT,DevOps Engineer,110000,USD,110000,US,50,US,M
1643,2021,MI,FT,Cloud Engineer,150000,USD,150000,US,100,US,L
1644,2020,SE,FT,Platform Engineer,148000,USD,148000,US,100,US,L
1645,2020,SE,FT,Site Reliability Engineer,175000,USD,175000,US,100,US,L
1646,2021,SE,FT,Staff DevOps Engineer,180000,USD,180000,US,100,US,L
1647,2021,MI,FT,Site Reliability Engineer,68450,GBP,94150,GB,100,GB,L
1648,2021,SE,FT,Azure DevOps Engineer,160000,USD,160000,US,100,US,M
1649,2021,MI,FT,DevOps Engineer,131000,USD,131000,US,50,US,L
1650,2020,MI,FT,DevOps Engineer,34000,ILS,9883,IL,50,IL,M
1651,2021,SE,FT,DevOps Engineer,78000,GBP,107286,GB,100,GB,L
1652,2021,SE,FT,Cloud Architect,238000,USD,238000,US,100,US,M
1653,2020,EN,FT,Cloud DevOps Engineer,55000,EUR,62726,DE,50,DE,M
1654,2021,MI,FT,Infrastructure Automation Engineer,80000,EUR,94564,AT,100,AT,S
1655,2021,SE,FT,Platform Engineer,200000,CAD,159525,CA,100,CA,M
1656,2021,EN,FT,DevOps Developer,650000,NOK,75609,NO,50,NO,M
1657,2020,EX,FT,Director of Infrastructure,186000,USD,186000,US,50,US,S
1658,2021,EN,FT,DevOps Engineer,56000,GBP,77026,GB,50,GB,S
1659,2020,SE,FT,DevOps Engineer,60000,EUR,68428,FR,50,FR,L
1660,2020,SE,FT,Cloud Engineer,145000,USD,145000,US,50,US,L
1661,2021,SE,FT,Site Reliability Engineer,80000,EUR,94564,DE,100,DE,L
1662,2021,MI,FT,Site Reliability Engineer,75000,GBP,103160,GB,100,GB,L
1663,2020,MI,FT,Infrastructure Architect,118000,USD,118000,US,100,US,L
1664,2021,SE,FT,Cloud Operations Engineer,140000,USD,140000,US,100,US,L
1665,2021,EN,FT,Cloud Platform Engineer,40000,GBP,55018,GB,100,GB,L
1666,2021,EN,FT,DevOps Engineer,92000,USD,92000,US,100,US,L
1667,2021,SE,FT,Cloud Infrastructure Engineer,145000,USD,145000,US,100,US,L
1668,2021,MI,FT,DevOps Engineer,133000,USD,133000,US,100,US,M
1669,2021,SE,FT,DevOps Architect,180000,USD,180000,US,100,US,L
1670,2021,SE,FT,DevOps Engineer,180000,CAD,143572,CA,100,US,M
1671,2021,SE,FT,Lead DevOps Engineer,260000,USD,260000,US,100,US,L
1672,2020,MI,FT,Azure Cloud Engineer,150000,USD,150000,US,100,US,L
1673,2021,MI,FT,DevOps Engineer,155000,USD,155000,US,100,US,L
1674,2021,SE,FT,DevOps Manager,100000,USD,100000,US,100,US,L
1675,2021,SE,FT,Staff DevOps Engineer,210000,USD,210000,US,100,US,L
1676,2020,SE,FT,DevOps Engineer,140000,CAD,104424,CA,100,CA,L
1677,2021,MI,FT,DevOps Engineer,19200,EUR,22695,RS,100,CH,L
1678,2020,MI,FT,DevOps Architect,160000,USD,160000,US,100,US,M
1679,2021,MI,FT,Cloud Engineer,72000,GBP,99033,GB,100,GB,S
1680,2020,EN,FT,Cloud DevOps Engineer,80000,USD,80000,US,100,US,L
1681,2021,MI,FT,Cloud Infrastructure Architect,190000,USD,190000,US,100,US,M
1682,2021,SE,CT,Principal Cloud Architect,54000,USD,54000,MX,100,US,S
1683,2020,EN,FT,Infrastructure Specialist,4800000,HUF,15593,HU,50,HU,L
1684,2021,EN,FT,Site Reliability Engineer,88600,USD,88600,US,100,US,M
1685,2021,MI,FT,Platform Engineer,110000,NZD,77762,NZ,100,NZ,L
1686,2020,MI,FT,Site Reliability Engineer,75000,CAD,55941,CA,100,CA,L
1687,2021,EN,FT,Cloud Engineer,62000,USD,62000,US,100,US,M
1688,2021,MI,FT,DevOps Engineer,121000,USD,121000,US,50,US,L
1689,2021,EX,FT,DevOps Manager,140000,USD,140000,AU,100,US,M
1690,2020,MI,FT,DevOps Engineer,75000,USD,75000,US,100,US,L
1691,2021,SE,FT,DevOps Engineer,200000,USD,200000,US,100,US,S
1692,2021,MI,FT,DevOps Consultant,52000,EUR,61467,FI,50,FI,L
1693,2021,SE,FT,DevOps Engineer,185000,USD,185000,US,100,US,M
1694,2021,SE,FT,Cloud Engineer,145000,USD,145000,US,100,US,L
1695,2021,MI,FT,DevOps Engineer,224000,USD,224000,US,50,US,L
1696,2020,MI,FT,DevOps Engineer,103000,USD,103000,US,50,US,L
1697,2021,MI,FT,DevOps Engineer,100500,USD,100500,US,100,US,L
1698,2020,SE,FT,Principal DevOps Engineer,103000,USD,103000,US,100,US,L
1699,2021,SE,FT,Cloud Infrastructure Engineer,185000,USD,185000,US,100,US,M
1700,2021,MI,FT,DevOps Architect,145000,USD,145000,US,100,US,M
1701,2021,SE,FT,Cloud Architect,145000,USD,145000,US,100,US,L
1702,2021,MI,FT,DevOps Engineer,47000,GBP,64647,GB,50,GB,L
1703,2021,MI,FT,DevOps Engineer,105000,USD,105000,US,100,US,L
1704,2020,MI,FT,DevOps Engineer,45000,USD,45000,CZ,50,CZ,M
1705,2021,SE,FT,Platform Engineer,300000,CAD,239287,CA,100,CA,L
1706,2021,MI,FT,Site Reliability Engineer,132000,USD,132000,US,100,US,L
1707,2021,MI,FT,DevOps Engineer,100000,CAD,79762,CA,100,CA,M
1708,2021,SE,FT,DevOps Engineer,150000,AUD,112575,AU,50,AU,L
1709,2021,SE,FT,Lead DevOps Engineer,222000,USD,222000,US,100,US,M
1710,2021,MI,FT,DevOps Consultant,205000,USD,205000,US,100,US,L
1711,2021,SE,CT,DevOps Engineer,288000,PLN,74555,PL,100,PL,L
1712,2021,SE,FT,Cloud Infrastructure Engineer,205000,USD,205000,US,100,US,L
1713,2021,EN,FT,DevOps Engineer,33000,EUR,39007,FR,50,FR,L
1714,2021,MI,FT,DevOps Engineer,90000,CAD,71786,CA,100,CA,M
1715,2021,SE,FT,Director of Infrastructure,116000,USD,116000,US,100,US,S
1716,2021,MI,FT,Infrastructure Engineer,90000,USD,90000,US,100,US,L
1717,2021,SE,FT,Platform Engineer,90000,EUR,106385,ES,100,BE,M
1718,2021,SE,CT,Cloud DevOps Engineer,180000,EUR,212770,PT,100,DE,L
1719,2021,MI,FT,Cloud DevOps Engineer,42000,USD,42000,GT,100,SV,L
1720,2020,SE,FT,Site Reliability Engineer,165000,USD,165000,US,100,US,M
1721,2021,SE,CT,Cloud DevOps Engineer,170000,USD,170000,US,100,US,L
1722,2021,MI,FT,Infrastructure Engineer,250000,USD,250000,US,100,US,M
1723,2021,EN,FT,DevOps Engineer,150000,USD,150000,US,100,US,M
1724,2020,MI,FT,DevOps Team Lead,45000,GBP,57718,GB,100,GB,S
1725,2021,EX,FT,Site Reliability Engineering Manager,170000,USD,170000,US,100,US,M
1726,2021,MI,CT,DevOps Engineer,185000,PLN,47891,PL,100,PL,L
1727,2021,MI,FT,DevOps Engineer,60000,GBP,82528,GB,100,GB,S
1728,2021,MI,FT,Cloud Engineer,151000,USD,151000,US,50,US,L
1729,2021,SE,FT,Site Reliability Engineer,178000,USD,178000,US,100,US,M
